MSE,MAE,R2,fold,crypto
0.7557340016173099,0.6713779564535312,-0.8968411320725813,1,ADAUSDT
0.4927102340151528,0.5614605907571796,-2.5468598236063182,2,ADAUSDT
0.30824851895098426,0.4366956917484286,-1.3603542559514685,3,ADAUSDT
0.07571651072833525,0.20788513474709375,0.3112002985828298,4,ADAUSDT
0.06734261667738027,0.18680946743782897,0.5680849926969098,5,ADAUSDT
