Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
35911.73,90788.79622,1673802,3233947791.863388,33902.317142857144,1508.1653664046519,34759.24538511932,39.22471491380933,35045.0
35045.0,77152.197634,1301036,2688939291.095673,34097.59285714286,1561.830428980417,34797.346000436744,41.17078647764131,33504.69
33504.69,71708.266112,1240681,2410809595.390457,33932.107142857145,1553.2725593262157,34624.99186704518,38.52639715151086,33786.55
33786.55,56172.181378,1176457,1870193042.3935368,34246.69285714286,1175.6471608816823,34513.19961810583,44.35312352309593,34669.13
34669.13,43044.578641,1078278,1478423023.5034828,34587.47571428572,796.3314502520966,34533.99033569171,47.80435497383247,35286.51
35286.51,43703.475789,1164970,1544458212.3926332,34671.21428571428,839.8103177864706,34634.32629093282,49.17681785388036,33690.14
33690.14,64123.874245,1109367,2183406257.493829,34556.25,919.2920474104167,34508.43478547511,56.24754966541214,34220.01
34220.01,58210.596349,1184687,1991691100.9482656,34314.57571428572,699.6991371491462,34469.97814741176,55.25146675262149,33862.12
33862.12,53807.521675,1041416,1857658028.480804,34145.59285714286,633.611788260357,34388.93039442353,50.594675307688334,32875.71
32875.71,70136.48032,1257892,2304973020.298715,34055.73857142857,769.6441644549933,34187.16767516706,44.225398668463264,33815.81
33815.81,47153.939899,1236351,1562958239.3913765,34059.91857142857,768.0162503573467,34137.653318478115,58.36487299012209,33502.87
33502.87,34761.175468,865508,1171790111.0829952,33893.31,739.8140981120389,34053.01554268103,54.70689694520782,34258.99
34258.99,31572.647448,952891,1070033013.1920449,33746.52142857143,470.0774454061858,34080.47880365689,48.045541241568394,33086.63
33086.63,48181.403762,1176847,1620646741.334963,33660.305714285714,533.2420673520492,33947.96562983598,44.255638826377826,32729.77
32729.77,41126.361008,956053,1348583017.0103433,33447.41428571429,568.8366959510797,33785.53954585784,35.79200515628203,32820.02
32820.02,46777.823484,1123129,1515692074.9875476,33298.54285714286,578.4973299469664,33656.803606410125,39.32484425642213,31880.0
31880.0,51639.576353,1099367,1652077965.4365597,33156.29857142857,785.2597361465192,33419.896458888776,41.72849833324686,31383.87
31383.87,48499.864154,1067591,1538342711.579657,32808.87857142857,962.7599424637878,33148.426264370275,38.028834219632735,31520.07
31520.07,34012.242132,883442,1072815966.3363076,32525.62142857143,1014.8235814561668,32931.31209578757,33.04933840791797,31778.56
31778.56,35923.716186,760979,1140964365.6466017,32171.274285714284,689.6620306307892,32777.61181634923,30.35864456758489,30839.65
30839.65,47340.468499,846029,1470563281.9365027,31850.277142857143,715.061220401676,32519.216907502665,32.7713944964008,29790.35
29790.35,61034.049017,1062139,1821230700.020391,31430.359999999997,940.1555362093893,32155.36798650231,24.808518633195277,32144.51
32144.51,82796.265128,1415058,2603140706.0822244,31333.858571428573,797.602889964326,32153.92025496867,42.03944100400413,32287.83
32287.83,46148.092433,1000742,1482763544.9505365,31392.12,856.8403671426573,32171.774887639513,47.0443913764463,33634.09
33634.09,50112.863626,1394786,1631947003.0730464,31713.579999999998,1204.7169920629426,32366.750235954245,49.122237483942975,34258.14
34258.14,47977.550138,1196914,1625046258.436552,32104.73285714286,1531.5783664645944,32618.935537827012,53.541734787512375,35381.02
35381.02,47852.928313,1245775,1646935552.8055446,32619.37,1951.4141344074674,32987.213466116744,55.08663820541555,37237.6
37237.6,152452.512724,3330102,5832475057.065676,33533.362857142856,2420.780425053552,33553.93167063451,67.71887939139293,39457.87
39457.87,88397.267015,1938478,3335658261.9955463,34914.43714285714,2673.921700310094,34341.12344788324,74.77789342077965,40019.56
40019.56,101344.528441,2631048,4040889461.661528,36039.444285714286,2956.0513940549245,35098.24832149881,75.62431211703512,40016.48
40016.48,53998.439283,1428738,2154190697.3453183,37143.537142857145,2757.9731425250293,35754.01254529897,81.0284547143691,42206.37
42206.37,73602.784805,1797012,2939833541.3815365,38368.148571428566,2841.8550386229454,36614.32687259244,86.5499543932421,41461.83
