Crypto,Return %
BTCUSDT,-4.123843662195337
BTCUSDT,0.7694048978061696
BTCUSDT,-1.2968661684355842
BTCUSDT,-1.7201422317065118
BTCUSDT,0.5976095617529875
BTCUSDT,1.8319306930693058
BTCUSDT,4.910051263852067
BTCUSDT,-0.8185801237717172
BTCUSDT,1.3259575581449523
BTCUSDT,-0.6324006787413627
BTCUSDT,1.7791142015911587
BTCUSDT,4.577255288155757
BTCUSDT,-0.7049622014700718
BTCUSDT,3.726559447130051
BTCUSDT,2.3285198173925714
BTCUSDT,-7.50313863132922
BTCUSDT,0.8260027637775114
BTCUSDT,-9.069921136905979
BTCUSDT,6.496411071898089
BTCUSDT,5.8010246262999665
BTCUSDT,1.5550557711747404
BTCUSDT,-8.713639880552726
BTCUSDT,-0.5601475670122258
BTCUSDT,-3.015865934380746
BTCUSDT,1.8908717620939708
BTCUSDT,-1.063331804670109
BTCUSDT,-5.260440183297632
BTCUSDT,-19.15663841772104
BTCUSDT,16.023104276548917
BTCUSDT,0.40405405405405936
BTCUSDT,-0.402697209922076
BTCUSDT,9.054619066538038
BTCUSDT,-3.0971422623487954
BTCUSDT,-0.2567748667532843
BTCUSDT,-7.436153846153848
BTCUSDT,-0.3911368175535057
BTCUSDT,5.120596684529755
BTCUSDT,-3.1740740740740736
BTCUSDT,7.123731564308389
BTCUSDT,-0.9794044506790778
BTCUSDT,8.001596970906789
BTCUSDT,-0.44121154304793686
BTCUSDT,0.0045514432866156085
BTCUSDT,4.882278684165775
BTCUSDT,-0.0006851645879657475
BTCUSDT,0.03471524364619949
BTCUSDT,-1.5981735159817378
BTCUSDT,-2.352900232018562
BTCUSDT,1.9921161244027097
BTCUSDT,1.7838380590947223
BTCUSDT,1.2359807736324058
BTCUSDT,4.906172281257071
BTCUSDT,3.1670258620689618
BTCUSDT,-0.08126259935865576
BTCUSDT,0.8022061190952945
BTCUSDT,12.62218885268478
BTCUSDT,4.051197053406996
BTCUSDT,3.8939960849418975
BTCUSDT,-2.7257286639329914
BTCUSDT,0.8761836710747373
BTCUSDT,-2.8649206079145673
BTCUSDT,-1.4823949955317217
BTCUSDT,3.1175277482465624
BTCUSDT,5.737433804254133
BTCUSDT,0.24891805504483333
BTCUSDT,-1.2439895966286918
BTCUSDT,-0.5729392506243713
BTCUSDT,-7.418951880769386
BTCUSDT,3.8882386987107997
BTCUSDT,3.0189859736133196
BTCUSDT,-1.5855279207474982
BTCUSDT,-0.8526858999138409
BTCUSDT,7.873572462602518
BTCUSDT,-0.8019474941571847
BTCUSDT,5.595948043460508
BTCUSDT,4.502243540151629
BTCUSDT,3.9384185324801146
BTCUSDT,1.3541349120652857
BTCUSDT,3.401948548426992
BTCUSDT,-0.1641953544132213
BTCUSDT,-5.240156242129013
BTCUSDT,1.4930777055568
BTCUSDT,3.3827668019999813
BTCUSDT,-3.0536765712720793
BTCUSDT,-8.093373013238725
BTCUSDT,-4.02536967994368
BTCUSDT,-6.949824260814575
BTCUSDT,11.270979499331446
BTCUSDT,1.6857434051088749
BTCUSDT,10.115148464104129
BTCUSDT,8.624790402289474
BTCUSDT,-2.101977239493935
BTCUSDT,0.8150208008894433
BTCUSDT,3.5565850805340027
BTCUSDT,2.164717591440657
BTCUSDT,-1.1262786166585492
BTCUSDT,1.0642267821580287
BTCUSDT,-2.265803224988794
BTCUSDT,1.4714482187633715
BTCUSDT,6.905996559351202
BTCUSDT,4.919649517644231
BTCUSDT,5.718436199745391
BTCUSDT,2.5575129533678576
BTCUSDT,-2.110985369008167
BTCUSDT,1.559474312233422
BTCUSDT,9.594814899135695
BTCUSDT,0.9924890962525357
BTCUSDT,2.5289232975910902
BTCUSDT,3.7042079063823063
BTCUSDT,1.0449088867777956
BTCUSDT,15.812492147429191
BTCUSDT,22.501392983789724
BTCUSDT,-4.331586240134944
BTCUSDT,-7.7073677581864
BTCUSDT,1.6642251299290978
BTCUSDT,11.3288071527613
BTCUSDT,-1.4346541499653198
BTCUSDT,-1.9370042428160428
BTCUSDT,1.8816474971761865
BTCUSDT,7.375889043023021
BTCUSDT,8.910177578688039
BTCUSDT,-1.2701895966320875
BTCUSDT,-0.019989374348494682
BTCUSDT,-8.278687437852172
BTCUSDT,-4.6615245848559255
BTCUSDT,-6.042459873200167
BTCUSDT,-13.981025829038817
BTCUSDT,-0.1996756864649063
BTCUSDT,1.5037593984962516
BTCUSDT,1.476592592592585
BTCUSDT,14.52383837469542
BTCUSDT,-1.4597479382064238
BTCUSDT,-8.265723328410946
BTCUSDT,1.3875932424723736
BTCUSDT,-13.484272093136463
BTCUSDT,10.260039983890689
BTCUSDT,-2.4522540965678963
BTCUSDT,9.679446935724979
BTCUSDT,1.6654048930468068
BTCUSDT,0.9385696983345904
BTCUSDT,12.622231489142411
BTCUSDT,0.645032337110174
BTCUSDT,-5.388232661327407
BTCUSDT,-7.724381936132629
BTCUSDT,-3.372176823548201
BTCUSDT,3.521458333333327
BTCUSDT,-11.191386112245915
BTCUSDT,3.7860739433694057
BTCUSDT,3.4205943081555334
BTCUSDT,-5.172484166080227
BTCUSDT,0.48192985671975386
BTCUSDT,-19.49736815478367
BTCUSDT,0.81458715596332
BTCUSDT,-0.24406690818553622
BTCUSDT,4.679906987521409
BTCUSDT,11.5465124993682
BTCUSDT,-9.921452756809801
BTCUSDT,-6.677797051170864
BTCUSDT,0.36366002016721133
BTCUSDT,5.100479851247952
BTCUSDT,-1.539384616197892
BTCUSDT,-0.7719723997720029
BTCUSDT,3.625214176210667
BTCUSDT,3.38482290488209
BTCUSDT,-5.294214201238223
BTCUSDT,-9.007999288952096
BTCUSDT,0.46485913078473384
BTCUSDT,-10.31181028867002
BTCUSDT,-3.810387965986306
BTCUSDT,3.684536173099806
BTCUSDT,-11.034287105596096
BTCUSDT,-15.208905276970397
BTCUSDT,10.26154216360544
BTCUSDT,-0.6944462594777434
BTCUSDT,2.434794051848943
BTCUSDT,11.560864437655605
BTCUSDT,-1.726639582124212
BTCUSDT,-5.508566928912417
BTCUSDT,10.40590881808756
BTCUSDT,-4.078400539144111
BTCUSDT,10.656916357334389
BTCUSDT,5.821170181132462
BTCUSDT,1.598885610029499
BTCUSDT,8.657202081106451
BTCUSDT,-5.943358198477289
BTCUSDT,7.411520085366785
BTCUSDT,0.43028781493767987
BTCUSDT,-6.815379711971881
BTCUSDT,-6.002912546945649
BTCUSDT,3.2616317943867212
BTCUSDT,-4.308836999952625
BTCUSDT,-1.0780328247637083
BTCUSDT,7.653806047966638
BTCUSDT,2.373498643936478
BTCUSDT,-2.2923557863344324
BTCUSDT,5.744686620004713
BTCUSDT,1.0897435897435859
BTCUSDT,3.8543346317601257
BTCUSDT,0.4406654292213874
BTCUSDT,-0.5297438124185816
BTCUSDT,-6.438973284442118
BTCUSDT,-7.525605422676096
BTCUSDT,-6.441574167507569
BTCUSDT,-0.48146821921472016
BTCUSDT,-4.9504714425057
BTCUSDT,8.703886561568597
BTCUSDT,-4.219091064522518
BTCUSDT,0.2043511686127042
BTCUSDT,-10.710382513661198
BTCUSDT,0.868788249694008
BTCUSDT,0.23079779346630858
BTCUSDT,-5.268765133171915
BTCUSDT,4.667084142725697
BTCUSDT,5.006233218843992
BTCUSDT,3.6044186046511495
BTCUSDT,-0.2803597763406773
BTCUSDT,-1.8244231851435089
BTCUSDT,2.0077038599548347
BTCUSDT,-3.9466039112028173
BTCUSDT,-0.8975225989427793
BTCUSDT,-3.9659274038830516
BTCUSDT,-4.16413108554835
BTCUSDT,1.9728022926017719
BTCUSDT,-10.807995672574943
BTCUSDT,-3.524754095123661
BTCUSDT,1.2233506768047242
BTCUSDT,-1.6016961514519923
BTCUSDT,3.5665586869827015
BTCUSDT,4.949121315192739
BTCUSDT,-8.225425072347702
BTCUSDT,-0.3728609055193455
BTCUSDT,-2.501491708464043
BTCUSDT,4.45981831099207
BTCUSDT,1.772093158154231
BTCUSDT,-3.3525220860644023
BTCUSDT,0.9019980184940435
BTCUSDT,1.6056634375136936
BTCUSDT,13.937866976138192
BTCUSDT,-0.5754133535277095
BTCUSDT,1.5436545768215737
BTCUSDT,4.450425740185349
BTCUSDT,-3.4719329742669003
BTCUSDT,-2.2306482891336743
BTCUSDT,3.652241845930626
BTCUSDT,1.2847179738162184
BTCUSDT,6.994201497946362
BTCUSDT,0.6585766254411762
BTCUSDT,-1.4389852960805527
BTCUSDT,1.6728083013353823
BTCUSDT,7.678298994516464
BTCUSDT,-7.7962659004843005
BTCUSDT,4.464604807897188
BTCUSDT,-3.784265055039926
BTCUSDT,4.852866124156652
BTCUSDT,0.7595207531022607
BTCUSDT,-1.8366068584775408
BTCUSDT,-1.8876250404228467
BTCUSDT,1.944114962497867
BTCUSDT,5.430024740912476
BTCUSDT,-0.3693333333333326
BTCUSDT,1.544267597557747
BTCUSDT,-2.078163017031631
BTCUSDT,-3.0438937323804427
BTCUSDT,-1.8947143619861273
BTCUSDT,1.3326715689475854
BTCUSDT,-3.306122448979587
BTCUSDT,-6.689475905889674
BTCUSDT,0.7850000000000135
BTCUSDT,2.5250592373676106
BTCUSDT,-0.1886007712239124
BTCUSDT,-2.324045922242457
BTCUSDT,-1.5599149137319746
BTCUSDT,-3.463865546218492
BTCUSDT,2.4665918875428128
BTCUSDT,-0.07670079771256999
BTCUSDT,3.564588042251815
BTCUSDT,-1.7091631503768023
BTCUSDT,-4.821840205029327
BTCUSDT,-5.956543159114014
BTCUSDT,0.9738801245009698
BTCUSDT,-1.557885732164055
BTCUSDT,-1.649993294890706
BTCUSDT,0.06858504818678668
BTCUSDT,-3.2700684971637806
BTCUSDT,5.103394844344278
BTCUSDT,-1.1436360200447915
BTCUSDT,1.4784516185011976
BTCUSDT,0.48096128128085613
BTCUSDT,1.5825002227094487
BTCUSDT,0.9715930434828213
BTCUSDT,-2.9459727828722415
BTCUSDT,1.8431948711099322
BTCUSDT,0.4438032786885371
BTCUSDT,0.4209514756803978
BTCUSDT,-1.139501864497583
BTCUSDT,-1.4692034131919218
BTCUSDT,-9.70056315430481
BTCUSDT,1.5818205200599067
BTCUSDT,-4.976717112922002
BTCUSDT,-3.6327718223583494
BTCUSDT,5.453869355038621
BTCUSDT,-3.7233385272408936
BTCUSDT,1.488206107467649
BTCUSDT,-0.5300756634042614
BTCUSDT,4.0754402204164375
BTCUSDT,0.4283079526730793
BTCUSDT,0.3011328826723947
BTCUSDT,-0.6310720534318581
BTCUSDT,-10.029112168171894
BTCUSDT,1.7366418527708705
BTCUSDT,-0.2115454033996711
BTCUSDT,1.8743777466730283
BTCUSDT,-2.898592450415871
BTCUSDT,1.0369342983932883
BTCUSDT,-4.5608463365684475
BTCUSDT,5.87531901373084
BTCUSDT,3.100233626765103
BTCUSDT,-0.5204950806485531
BTCUSDT,4.066190431993388
BTCUSDT,-1.5332661153176996
BTCUSDT,1.1225294986382917
BTCUSDT,-0.8771849922119102
BTCUSDT,1.2341481345340855
BTCUSDT,2.2270030167418575
BTCUSDT,-0.6642020547640959
BTCUSDT,-0.7446253780486023
BTCUSDT,-5.481888648057975
BTCUSDT,1.2888861362160053
BTCUSDT,-1.9990373263385375
BTCUSDT,-0.5759474735904102
BTCUSDT,0.6021333736686563
BTCUSDT,1.6158055275200534
BTCUSDT,5.829362774495861
BTCUSDT,8.836220039117393
BTCUSDT,0.8809091704202521
BTCUSDT,1.1421178829298828
BTCUSDT,-1.7234982675279786
BTCUSDT,0.8347495683152184
BTCUSDT,-0.053927809719978015
BTCUSDT,4.41148430178544
BTCUSDT,8.758310117458713
BTCUSDT,-2.638962325716543
BTCUSDT,-3.126850008072768
BTCUSDT,3.3910353535353543
BTCUSDT,0.4453769095214666
BTCUSDT,-0.17069825800239968
BTCUSDT,-0.45158933138472745
BTCUSDT,-5.419553898251994
BTCUSDT,-1.6343441215998622
BTCUSDT,-1.0371381456964035
BTCUSDT,-1.4208626162847127
BTCUSDT,-5.512227077767495
BTCUSDT,0.20471223308948794
BTCUSDT,-1.272317519884858
BTCUSDT,-3.096835966903244
BTCUSDT,-6.474049338845189
BTCUSDT,3.8948289578361273
BTCUSDT,-5.908000104138111
BTCUSDT,1.4378231806263297
BTCUSDT,1.2191228027950807
BTCUSDT,-0.9825104266897866
BTCUSDT,-0.9328647930391454
BTCUSDT,1.2779408152447935
BTCUSDT,0.7114865425487782
BTCUSDT,4.321147066978259
BTCUSDT,-2.9847414150526386
BTCUSDT,1.402169080582838
BTCUSDT,-3.437884502271693
BTCUSDT,3.5997723363027756
BTCUSDT,-1.8381172839506132
BTCUSDT,2.5801420870349867
BTCUSDT,2.400456091255032
BTCUSDT,0.7782520459048925
BTCUSDT,-0.4995812071925454
BTCUSDT,3.1140298507462694
BTCUSDT,2.4240660969452543
BTCUSDT,-0.6343881030679177
BTCUSDT,-0.6596294810857883
BTCUSDT,0.3775319119693421
BTCUSDT,2.6928304814718196
BTCUSDT,1.4166646990767973
BTCUSDT,-0.5339625664714243
BTCUSDT,1.322314959892723
BTCUSDT,-8.955763371952397
BTCUSDT,-2.74611940298507
BTCUSDT,-1.848830802899326
BTCUSDT,-3.291199804864009
BTCUSDT,1.0632088665410988
BTCUSDT,0.9789131328579836
BTCUSDT,-0.2707541191381502
BTCUSDT,0.6943705311116544
BTCUSDT,2.3468830754959313
BTCUSDT,-0.16570634061824352
BTCUSDT,0.5918201286780223
BTCUSDT,-0.15287891253361607
BTCUSDT,-3.9401998462721077
BTCUSDT,1.404454373636721
BTCUSDT,0.8749378595270363
BTCUSDT,1.5662034234005917
BTCUSDT,4.113062230437459
BTCUSDT,-0.5321777417436335
BTCUSDT,-0.22385673169171838
BTCUSDT,-1.887447823494326
BTCUSDT,-2.033764903766533
BTCUSDT,0.2726621316036848
BTCUSDT,3.46490088351028
BTCUSDT,-0.8155021654535077
BTCUSDT,-0.5757711867216853
BTCUSDT,0.4576752703755682
BTCUSDT,-0.22575782041086567
BTCUSDT,-1.2980196956565715
BTCUSDT,-0.2419630420224972
BTCUSDT,1.2870967741935413
BTCUSDT,0.63483975073515
BTCUSDT,-0.6236013050718303
BTCUSDT,0.3183066510773713
BTCUSDT,0.8729815608154556
BTCUSDT,-0.2457661535049449
BTCUSDT,-0.3847303657567358
BTCUSDT,-5.705323480621316
BTCUSDT,0.7249691332356756
BTCUSDT,0.5544608535076989
BTCUSDT,0.10121697223874904
BTCUSDT,6.517397710171724
BTCUSDT,0.10025916327287554
BTCUSDT,-0.2719228555746467
BTCUSDT,-1.8088115960948836
BTCUSDT,-1.3609388786153698
BTCUSDT,0.9116418129908821
BTCUSDT,0.025954708275155447
BTCUSDT,-0.13520259904614695
BTCUSDT,-0.42074393727586923
BTCUSDT,0.18295539336934397
BTCUSDT,-0.5697966643819941
BTCUSDT,0.16145610737596794
BTCUSDT,-0.5051516907976117
BTCUSDT,-0.24086940482046515
BTCUSDT,-2.2408562187881897
BTCUSDT,-0.21483174403026384
BTCUSDT,0.6485680483093281
BTCUSDT,0.5974641905984512
BTCUSDT,0.37410296411855004
BTCUSDT,-0.7287868473324299
BTCUSDT,1.5462440641982544
BTCUSDT,-0.2599505076435693
BTCUSDT,0.7747731871590391
BTCUSDT,0.9104003460595145
BTCUSDT,-1.4991350559249383
BTCUSDT,-0.9236339168868457
BTCUSDT,0.2034271081419181
BTCUSDT,0.26052960881697285
BTCUSDT,0.050544124555607084
BTCUSDT,0.07112893552991828
BTCUSDT,-8.288606089512296
BTCUSDT,-2.853736907779103
BTCUSDT,-1.6939548788542425
BTCUSDT,-0.4888665721347718
BTCUSDT,0.5989385763704336
BTCUSDT,-13.280996114447197
BTCUSDT,-7.152094793718167
BTCUSDT,2.2420078703886404
BTCUSDT,-6.244703469375057
BTCUSDT,1.158123569794034
BTCUSDT,-11.04304609544836
BTCUSDT,3.8993601936710975
BTCUSDT,-5.472149748640421
BTCUSDT,0.3368546424317831
BTCUSDT,10.054680907615342
BTCUSDT,0.7266375136288472
BTCUSDT,-5.924801668591007
BTCUSDT,3.6794908594221853
BTCUSDT,-0.6923594636779828
BTCUSDT,-6.657037594237936
BTCUSDT,1.7412416548876042
BTCUSDT,-4.60062151410553
BTCUSDT,-6.925758122360637
BTCUSDT,-2.998218738867109
BTCUSDT,0.21683242496803867
BTCUSDT,3.9414470540292568
BTCUSDT,-3.1728705325537176
BTCUSDT,-1.5290368436997603
BTCUSDT,1.9113179248548384
BTCUSDT,-4.149201741654574
BTCUSDT,-2.358830548203239
BTCUSDT,-0.3861458918109295
BTCUSDT,0.5277545987819598
BTCUSDT,8.685000325211313
BTCUSDT,4.100789950642336
BTCUSDT,0.25294417160783844
BTCUSDT,10.57828311789024
BTCUSDT,-5.209377670003601
BTCUSDT,2.8720959918304922
BTCUSDT,-0.4862101187416257
BTCUSDT,1.9925134424677804
BTCUSDT,-6.542398846310271
BTCUSDT,0.852957587051062
BTCUSDT,-5.554379073202497
BTCUSDT,7.605292734401936
BTCUSDT,-3.7491599943739184
BTCUSDT,2.884459261985417
BTCUSDT,-2.6042173539089553
BTCUSDT,2.5450322720030227
BTCUSDT,1.6175331960370132
BTCUSDT,-2.378607563443347
BTCUSDT,0.6698028554892987
BTCUSDT,-0.5551145698455495
BTCUSDT,5.744956191526818
BTCUSDT,-0.3046945531146594
BTCUSDT,-0.5111371039756452
BTCUSDT,0.2912672908349512
BTCUSDT,-9.59928403060517
BTCUSDT,0.4302988387787643
BTCUSDT,-0.5048163029564234
BTCUSDT,-2.9672381409549753
BTCUSDT,4.293590964130911
BTCUSDT,-2.014015096150401
BTCUSDT,1.0914535639702239
BTCUSDT,0.6784823377433247
BTCUSDT,-0.5901205958724787
BTCUSDT,1.95918072141692
BTCUSDT,-3.438190598313917
BTCUSDT,-0.3497886575800746
BTCUSDT,1.2484051149734832
BTCUSDT,-0.5071507982514323
BTCUSDT,0.4728638095935045
BTCUSDT,-0.12130142704265268
BTCUSDT,-0.0011219283704844152
BTCUSDT,-0.4041792300680136
BTCUSDT,-3.286264658503346
BTCUSDT,-0.6729467262641453
BTCUSDT,1.3819832074675187
BTCUSDT,-0.6963200296109529
BTCUSDT,0.8144783203750672
BTCUSDT,1.2333661653288308
BTCUSDT,-1.3313284466598296
BTCUSDT,0.1477685787901306
BTCUSDT,0.24168259596561992
BTCUSDT,-1.9074833145619197
BTCUSDT,-0.2046767311628339
BTCUSDT,7.669491525423733
BTCUSDT,0.16780357689447634
BTCUSDT,0.40598278938552834
BTCUSDT,-1.3317717645907834
BTCUSDT,0.011291499703935948
BTCUSDT,-0.6074691721786762
BTCUSDT,-0.5219704105945633
BTCUSDT,0.3317031326589781
BTCUSDT,0.44247419131873134
BTCUSDT,1.3588841507734095
BTCUSDT,6.298976436778481
BTCUSDT,0.23572564510336846
BTCUSDT,1.5852950132939636
BTCUSDT,-0.8169300760251241
BTCUSDT,0.6270778780436359
BTCUSDT,3.931347804139329
BTCUSDT,-9.087465029530629
BTCUSDT,2.253469959076382
BTCUSDT,-0.48825471796694053
BTCUSDT,0.2320678982366653
